0.0485536,100,
0.104526,100,
0.164051,100,
0.223478,100,
0.281867,100,
0.334842,100,
0.389095,100,
0.443719,100,
0.501308,100,
0.55974,100,
0.617629,100,
0.676008,100,
0.735334,100,
0.791966,100,
0.850303,100,
0.908922,100,
0.969083,100,
1.02431,100,
1.08371,100,
1.14303,100,
1.20518,100,
1.26078,100,
1.32373,100,
1.38186,98.9614,
1.43843,58.7869,
1.49618,100,
1.5586,100,
1.61919,79.8033,
1.67896,91.8311,
1.73811,100,
1.79576,100,
1.8595,87.6116,
1.92219,73.7578,
1.98122,61.9927,
2.04592,80.5269,
2.11278,63.1917,
2.17825,39.7081,
2.24319,46.9357,
2.30567,100,
2.37004,40.627,
2.43731,45.8538,
2.49728,8.76097,
2.56018,7.14211,
2.62329,97.5468,
2.68422,48.9301,
2.74906,63.8372,
2.81648,23.6967,
2.88332,9.07609,
2.95164,26.1921,
3.01681,65.8006,
3.08448,32.1233,
3.14737,22.827,
3.21665,11.4172,
3.28465,48.7767,
3.34943,0,
3.41599,66.6896,
3.48505,0,
3.55337,37.4007,
3.62182,40.0517,
3.68902,0,
3.76042,25.3288,
3.83351,27.1256,
3.90548,10.8598,
3.97642,33.1335,
4.04514,0,
4.11325,35.1959,
4.18055,18.0169,
4.25221,26.5968,
4.32458,0,
4.3878,15.4675,
4.45078,69.6004,
4.5255,0,
4.59255,36.9916,
4.656,30.6634,
4.72577,0,
4.79257,15.0548,
4.86393,0,
4.93749,0,
5.00268,54.3529,
5.07388,0,
5.14923,37.7649,
5.21355,19.9117,
5.28538,0,
5.35257,6.86727,
5.42025,3.26457,
5.49075,54.088,
5.56462,0,
5.6337,17.3797,
5.7251,0,
5.79458,64.5792,
5.8705,0,
5.9403,2.31038,
6.00862,22.4896,
6.07536,44.652,
6.15077,0,
6.22693,25.9936,
6.29522,9.76255,
6.35805,0,
6.42868,0,
6.49515,35.051,
6.56537,0,
6.63731,17.9122,
6.70951,0,
6.77889,2.48501,
6.8739,0.217384,
6.94168,51.6232,
7.02397,4.28915,
7.0954,54.6266,
7.16048,0,
7.23509,31.1075,
7.30662,19.9124,
7.37919,0,
7.44942,32.3755,
7.52516,0,
7.59647,0,
7.66348,29.9199,
7.73612,0,
7.80799,0,
7.8725,17.4938,
7.94035,40.1729,
8.01855,0,
8.0865,24.2887,
8.16015,10.6592,
8.23843,0,
8.31302,34.3035,
8.39029,0,
8.45926,0,
8.52879,6.27746,
8.59688,34.874,
8.67132,0,
8.75035,36.1721,
8.82599,0,
8.90148,0,
8.97582,0,
9.05074,0.203108,
9.12361,14.0465,
9.20058,14.5942,
9.26835,34.82,
9.34931,10.1522,
9.42731,0,
9.49915,8.73732,
9.57839,0,
9.65138,0,
9.72401,22.3264,
9.80395,0,
9.87355,39.3786,
9.95035,24.6193,
10.0236,0,
10.0953,16.1751,
10.1649,6.83337,
10.2426,0,
10.3151,15.1982,
10.3911,3.20562,
10.4633,0,
10.5304,37.9015,
10.6077,29.6593,
10.6826,0,
10.7614,19.922,
10.8361,14.4631,
10.9075,13.6369,
10.9767,0,
11.0551,0,
11.1269,25.9659,
11.1977,24.2273,
11.2746,0,
11.3539,1.30835,
11.4284,0,
11.5096,2.99263,
11.5846,54.1153,
11.6599,0,
11.7452,0,
11.8131,11.8814,
11.8848,16.4781,
11.9594,0,
12.0339,33.9455,
12.1095,2.5489,
12.2093,12.5096,
12.3055,0,
12.3841,0,
12.4646,49.3359,
12.5407,3.1985,
12.6234,0,
12.6959,0,
12.7796,2.1802,
12.9166,39.3003,
12.9923,7.22385,
13.0703,0,
13.1508,0,
13.231,24.5711,
13.3105,0,
13.386,8.01612,
13.4574,8.53388,
13.5313,75.4131,
13.6066,0,
13.677,46.4319,
13.7459,0,
13.8223,0,
13.8948,17.9106,
13.9751,15.0665,
14.0501,0,
14.1295,0,
14.208,0.528513,
14.2825,10.4765,
14.3595,22.9789,
14.4581,0,
14.5355,2.0747,
14.6118,10.9873,
14.6929,5.55281,
14.7655,8.49602,
14.8438,23.482,
14.9264,7.0671,
15.0022,26.7034,
15.078,0,
15.1532,0,
15.2318,0,
15.3157,33.4061,
15.39,0,
15.4686,4.86443,
15.5491,10.2358,
15.6293,14.5707,
15.7053,23.4833,
15.7891,0,
15.8596,0,
15.9387,14.3631,
16.0176,19.244,
16.0935,0,
16.1741,2.5128,
16.2617,6.95988,
16.339,26.9761,
16.4387,23.0688,
16.5431,0,
16.6249,0,
16.7099,6.10235,
16.7948,9.56462,
16.8714,11.3989,
16.9536,13.4174,
17.0354,9.30781,
17.1149,24.6279,
17.1963,2.71549,
17.2984,5.21675,
17.3741,0,
17.4522,17.6672,
17.5349,30.1179,
17.618,0,
17.7045,38.7359,
17.7876,0,
17.8709,10.9335,
17.9509,0,
18.0227,17.6776,
18.1009,0,
18.1822,8.19515,
18.2576,3.25024,
18.3418,10.0628,
18.4324,9.99619,
18.51,11.9908,
18.5904,8.1018,
18.6785,0,
18.7568,18.5782,
18.8417,13.9379,
18.9187,28.8794,
18.9978,0,
19.0763,17.5672,
19.155,6.398,
19.2412,4.45991,
19.3384,31.65,
19.4195,0,
19.4983,14.5544,
19.5743,6.94193,
19.6667,0,
19.7488,7.51846,
19.8346,49.7315,
19.9176,0,
19.9986,0.0228154,
20.0858,0,
20.1683,19.805,
20.2479,37.6601,
20.3272,0,
20.4178,4.66363,
20.5,0,
20.5837,17.4992,
20.6655,0,
20.7477,5.75426,
20.8197,30.1167,
20.8998,0,
20.9795,20.6743,
21.0578,14.1391,
21.1329,6.26976,
21.2146,0,
21.2934,0,
21.3718,16.6677,
21.4556,25.2921,
21.5524,0,
21.6351,2.55088,
21.7175,8.91511,
21.796,0,
21.8797,29.8785,
21.96,16.1275,
22.0472,0,
22.1328,0,
22.2136,25.4622,
22.2891,0,
22.3671,5.63477,
22.4497,6.61401,
22.5324,27.6335,
22.6197,0,
22.6995,0,
22.7806,15.1927,
22.8594,9.45353,
22.9417,25.2896,
23.0204,0,
23.1259,15.2785,
23.2017,18.4826,
23.2904,0,
23.3717,0,
23.4492,10.4297,
23.5355,15.7471,
23.6201,10.0819,
23.7159,0,
23.8003,22.1499,
23.878,10.9419,
23.9553,32.8721,
24.0316,0,
24.1178,13.3298,
24.2057,0,
24.282,22.2,
24.3629,20.0916,
24.4426,0,
24.5309,0,
24.6096,13.855,
24.687,16.7373,
24.7718,0,
24.8538,3.48715,
24.9326,16.377,
25.0207,0,
25.1131,16.3737,
25.1954,12.5603,
25.2766,0,
25.3606,27.9057,
25.4547,0.172976,
25.5441,1.01613,
25.6282,0,
25.71,11.5757,
25.7966,10.9965,
25.8757,9.71955,
25.958,30.5528,
26.046,10.4298,
26.1198,0,
26.2065,0,
26.2864,25.7244,
26.3758,0,
26.4606,19.9729,
26.5473,0,
26.629,0,
26.7077,20.453,
26.788,29.5434,
26.8647,3.96848,
26.9464,0,
27.0333,0,
27.1189,5.72526,
27.2097,10.2373,
27.2871,9.05931,
27.3683,24.9002,
27.4532,0,
27.5389,4.31797,
27.6119,28.0283,
27.6931,9.95441,
27.7791,0,
27.8622,4.04113,
27.9422,7.39303,
28.0257,23.7696,
28.108,0.523805,
28.1991,8.28497,
28.2854,3.35869,
28.3717,24.1886,
28.4543,0,
28.5394,22.3922,
28.6204,4.6929,
28.7046,0,
28.7803,11.3421,
28.8647,6.283,
28.9436,17.4212,
29.0297,6.80981,
29.1126,3.9397,
29.1996,19.4681,
29.2874,0,
29.3778,9.42593,
29.457,1.99849,
29.5572,25.6677,
29.6436,0,
29.7311,20.2109,
29.8214,5.63509,
29.9078,2.40046,
29.9946,5.1793,
30.0751,24.0905,
30.1624,0,
30.2446,11.5566,
30.3188,16.3646,
30.4151,14.5921,
30.5083,0,
30.585,15.8507,
30.6705,0,
30.7486,9.50536,
30.8289,6.17499,
30.9132,9.92542,
30.9908,29.3951,
31.0695,12.9117,
31.1461,1.79904,
31.232,0,
31.3096,7.98338,
31.3871,1.27243,
31.4728,26.7303,
31.5537,0,
31.6296,5.03353,
31.7127,9.59739,
31.7952,9.28088,
31.8785,7.02616,
31.964,10.0161,
32.0493,49.1059,
32.1257,0,
32.2064,0,
32.2887,15.3633,
32.3644,0,
32.4459,9.35213,
32.5319,2.75066,
32.6154,11.5766,
32.6976,16.7141,
32.7766,0,
32.861,1.98279,
32.9405,18.323,
33.0162,0,
33.0926,28.2112,
33.1762,8.5531,
33.2548,3.94392,
33.3413,0,
33.4215,5.75807,
33.5022,18.5088,
33.5932,19.0331,
33.6701,0,
33.7485,4.44575,
33.8174,7.3521,
33.8951,12.2715,
33.9793,8.59174,
34.0617,1.59671,
34.1398,8.09939,
34.2154,19.2613,
34.2913,17.1244,
34.3804,7.0853,
34.4663,0,
34.5466,3.73708,
34.6284,27.0064,
34.7102,5.58057,
34.7959,0,
34.8824,3.78053,
34.964,25.4094,
35.0408,0,
35.1198,9.17271,
35.1987,1.87508,
35.2871,4.46326,
35.3772,28.8981,
35.4671,1.27284,
35.5527,0,
35.63,13.2826,
35.7078,22.7605,
35.7888,9.58978,
35.8807,0,
35.9638,34.0617,
36.0467,0,
36.1317,12.0628,
36.2107,7.97354,
36.2942,4.20873,
36.381,0,
36.4684,13.7041,
36.5518,0,
36.6358,15.5954,
36.7215,10.9088,
36.8057,8.24612,
36.884,0,
36.9726,19.3559,
37.055,6.83193,
37.138,40.1644,
37.217,0,
37.3021,0,
37.3886,34.9303,
37.4665,0,
37.5439,0,
37.6219,14.3979,
37.7083,0,
37.7897,0,
37.8741,21.9455,
37.9527,13.7387,
38.0377,0,
38.1229,19.2362,
38.2069,0.881709,
38.2909,3.88923,
38.3679,0.293686,
38.4476,9.90072,
38.5356,11.7321,
38.6219,34.2062,
38.7031,0,
38.7871,1.81044,
38.8702,4.51862,
38.9608,8.5331,
39.0467,0,
39.1345,32.4576,
39.2141,0.72712,
39.3025,0,
39.384,19.198,
39.4669,0,
39.554,5.57866,
39.6369,20.7169,
39.7178,7.05928,
39.8034,0,
39.8909,23.1679,
39.9721,0,
40.0522,23.3983,
40.1278,31.4964,
40.2079,0,
40.2844,0,
40.3673,12.2798,
40.4503,0.217955,
40.5312,0,
40.6261,8.7553,
40.7109,7.8179,
40.7966,16.3975,
40.878,6.64022,
40.9619,0,
41.0402,7.9647,
41.1185,7.89109,
41.2034,10.2794,
41.2909,0,
41.373,37.7172,
41.4532,0,
41.5294,0,
41.6166,17.9638,
41.6932,0,
41.7789,1.77425,
41.8616,9.36856,
41.9445,6.40838,
42.0273,19.7892,
42.1129,6.14739,
42.1999,32.8116,
42.2953,0,
42.3882,21.8066,
42.4724,0,
42.5463,1.09501,
42.6263,18.5977,
42.7116,6.89164,
42.7892,0,
42.8744,3.63922,
42.9642,11.248,
43.0458,15.2328,
43.1255,24.268,
43.2132,0,
43.3015,0,
43.3861,2.73911,
43.4744,13.4227,
43.5629,5.32697,
43.6458,7.58263,
43.7258,11.2229,
43.8161,14.26,
43.9113,6.88709,
43.9964,0,
44.0763,11.5412,
44.1602,7.31503,
44.2426,13.7137,
44.3237,8.26221,
44.4074,11.3903,
44.493,5.26282,
44.5794,5.37432,
44.6622,20.1502,
44.7485,2.33879,
44.8334,5.90961,
44.9195,9.64025,
45.0131,11.0938,
45.0998,8.49672,
45.179,16.0969,
45.2656,0,
45.3477,16.0346,
45.424,13.017,
45.5085,0,
45.596,7.6376,
45.6772,16.2218,
45.7635,0,
45.8493,7.61398,
45.9382,9.54428,
46.025,9.00334,
46.1129,9.31294,
46.198,16.3383,
46.2792,0,
46.3594,8.5516,
46.4403,12.7794,
46.5281,8.77129,
46.6167,6.86732,
46.7016,14.0887,
46.7852,14.2863,
46.866,5.63203,
46.9505,20.2686,
47.0349,0,
47.1156,0,
47.2024,19.6406,
47.2859,0,
47.3713,25.7454,
47.452,6.64066,
47.5795,9.78079,
47.6677,0,
47.7483,17.8672,
47.8324,0,
47.9172,23.7783,
47.9984,0,
48.0769,10.5041,
48.16,22.0932,
48.2501,0,
48.3552,7.2739,
48.4435,3.1188,
48.5282,9.6227,
48.6079,6.05558,
48.6931,8.43429,
48.7801,2.96083,
48.8616,11.7601,
48.9501,18.0957,
49.0365,23.9173,
49.1201,0,
49.2004,1.82718,
49.2914,11.1728,
49.3699,25.1042,
49.4635,2.15694,
49.5505,0,
49.6379,16.8548,
49.7254,2.02904,
49.8115,17.3253,
49.8933,4.92642,
49.9698,0,
50.0549,15.3875,
50.1347,4.61362,
50.2208,2.64399,
50.3015,29.7779,
50.3894,0,
50.4761,17.592,
50.5672,0,
50.6534,9.85568,
50.7394,0,
50.8172,51.53,
50.8995,0,
50.9853,0,
51.0679,13.3942,
51.1448,2.3682,
51.2247,0,
51.3136,0,
51.4086,14.0427,
51.495,0,
51.5933,22.2072,
51.6765,5.86329,
51.7612,0.942721,
51.8502,3.99977,
51.9255,12.691,
52.007,15.2663,
52.0885,7.60788,
52.1721,25.4259,
52.2523,5.18781,
52.3381,13.5191,
52.4228,0,
52.5058,0,
52.5949,1.42908,
52.679,20.3793,
52.7584,18.435,
52.8403,0,
52.9346,4.18721,
53.0246,14.6677,
53.1402,13.1126,
53.2282,2.42106,
53.3091,0,
53.3963,21.779,
53.4785,0,
53.5625,9.98253,
53.6524,22.6513,
53.7653,5.36866,
53.8514,0,
53.9317,13.0546,
54.0186,6.77499,
54.0962,2.62762,
54.1842,27.0114,
54.2671,0,
54.3577,33.3465,
54.4475,0,
54.5351,3.09578,
54.6151,0,
54.7006,12.4319,
54.7822,0,
54.8742,7.46093,
54.9602,24.8369,
55.0465,16.4989,
55.129,0.394657,
55.2129,7.7133,
55.2954,5.15295,
55.3801,4.01913,
55.4644,19.6835,
55.5484,0,
55.6321,0,
55.7165,18.6692,
55.8013,0.0467246,
55.8998,7.30239,
55.9848,23.3581,
56.0725,0,
56.157,27.7437,
56.2437,9.41362,
56.359,0,
56.46,7.59667,
56.5592,0.754904,
56.6453,10.8454,
56.7313,13.1508,
56.8393,11.8952,
56.9477,13.6826,
57.0641,13.4223,
57.1578,3.55326,
57.2518,12.0403,
57.3569,8.48576,
57.4651,0,
57.567,4.59082,
57.6701,11.4211,
57.7731,17.4765,
57.8816,21.3045,
57.9862,5.38936,
58.0898,11.6976,
58.1935,6.12013,
58.3073,6.3213,
58.4087,0.277712,
58.5081,26.4655,
58.6144,6.92683,
58.7056,13.1527,
58.8104,14.7334,
58.92,0,
59.0226,0,
59.127,31.5816,
59.2934,10.1621,
59.4726,4.03695,
59.5675,0,
59.664,11.3924,
59.753,28.4287,
59.8425,4.57699,
59.9307,15.7582,
60.0163,0,
60.0969,22.9044,
60.1841,14.0266,
60.2636,7.1595,
60.3524,0,
60.4417,5.77124,
60.5331,0,
60.6148,10.0912,
60.7053,26.2269,
60.7907,6.04423,
60.8725,5.64685,
60.957,15.8295,
61.0429,2.77066,
61.1263,2.99482,
61.2066,9.62949,
61.2941,10.8425,
61.3866,0,
61.4787,22.9192,
61.5611,15.5902,
61.655,3.87634,
61.7372,12.4692,
61.8227,0.089425,
61.909,1.59592,
61.995,17.9075,
62.0782,2.92205,
62.1577,20.3351,
62.2431,0,
62.3332,1.0183,
62.4212,11.8112,
62.5047,20.4846,
62.586,0,
62.6789,5.71342,
62.7606,14.7988,
62.8438,31.0247,
62.9322,5.91453,
63.018,0,
63.1063,9.50463,
63.1911,7.82309,
63.2777,7.07301,
63.3583,0.934954,
63.448,20.9539,
63.5296,1.24308,

